sub,cohort,time,trial,trial_type,mean_stim,actual_stim,val,RT_val,conf,RT_conf,rank
262,2,1684386268288,42,reward,80,100,80.0,1.637,9.0,1.022,8.0
262,2,1684386284481,46,reward,80,80,80.0,1.866,10.0,1.303,9.0
262,2,1684386317099,52,reward,80,80,90.0,2.25,10.0,1.453,10.0
262,2,1684386343239,58,reward,80,90,90.0,2.26,10.0,1.066,11.0
82,1,1678834942098,4,reward,80,70,80.0,1.91,4.0,1.362,1.0
82,1,1678834981596,11,reward,80,90,30.0,1.534,7.0,1.522,2.0
82,1,1678835019619,18,reward,80,70,80.0,2.042,8.0,1.387,3.0
82,1,1678835033940,22,reward,80,60,80.0,1.895,8.0,1.08,4.0
82,1,1678835060331,28,reward,80,80,80.0,1.561,6.0,0.753,5.0
82,1,1678835101445,35,reward,80,90,30.0,1.487,7.0,0.763,6.0
82,1,1678835120823,40,reward,80,100,70.0,1.728,6.0,2.046,7.0
82,1,1678835166279,48,reward,80,60,60.0,1.673,3.0,1.201,8.0
82,1,1678835184684,53,reward,80,70,60.0,1.249,5.0,1.073,9.0
82,1,1678835205949,58,reward,80,80,80.0,1.415,8.0,1.272,10.0
84,1,1678834726504,6,reward,80,80,20.0,2.883,6.0,1.8,1.0
84,1,1678834764854,11,reward,80,70,10.0,1.894,5.0,2.691,2.0
84,1,1678834813055,17,reward,80,100,10.0,4.179,6.0,0.877,3.0
84,1,1678834859680,23,reward,80,80,10.0,2.058,5.0,1.694,4.0
84,1,1678834929387,30,reward,80,90,20.0,2.065,6.0,11.657,5.0
84,1,1678834976088,35,reward,80,100,10.0,1.759,6.0,0.928,6.0
84,1,1678835040121,42,reward,80,60,0.0,2.333,6.0,2.555,7.0
84,1,1678835075140,47,reward,80,80,20.0,1.696,6.0,1.4,8.0
84,1,1678835178059,54,reward,80,80,30.0,2.755,6.0,1.751,9.0
84,1,1678835216173,59,reward,80,90,30.0,1.672,6.0,2.121,10.0
85,1,1678834748467,4,reward,80,90,90.0,4.053,9.0,1.669,1.0
85,1,1678834825023,12,reward,80,90,100.0,2.807,5.0,2.858,2.0
85,1,1678834867728,17,reward,80,80,60.0,2.557,5.0,1.987,3.0
85,1,1678834928732,24,reward,80,60,80.0,2.747,10.0,2.357,4.0
85,1,1678834969020,29,reward,80,80,80.0,2.163,9.0,2.54,5.0
85,1,1678835034847,36,reward,80,100,60.0,2.382,1.0,1.818,6.0
85,1,1678835082040,41,reward,80,90,80.0,5.084,4.0,2.228,7.0
85,1,1678835143446,47,reward,80,90,60.0,6.241,4.0,1.764,8.0
85,1,1678835187134,52,reward,80,80,80.0,4.1,5.0,3.382,9.0
85,1,1678835262108,59,reward,80,60,90.0,6.949,2.0,4.061,10.0
86,1,1678835308425,6,reward,80,90,70.0,2.436,2.0,1.296,1.0
86,1,1678835359726,12,reward,80,90,90.0,2.991,2.0,2.209,2.0
86,1,1678835406281,17,reward,80,100,80.0,3.349,2.0,3.926,3.0
86,1,1678835445383,22,reward,80,80,80.0,3.039,3.0,1.636,4.0
86,1,1678835516805,29,reward,80,70,80.0,2.83,5.0,1.679,5.0
86,1,1678835574994,35,reward,80,100,80.0,2.203,3.0,1.621,6.0
86,1,1678835628754,41,reward,80,60,80.0,3.118,3.0,1.462,7.0
86,1,1678835685209,47,reward,80,90,70.0,4.224,2.0,2.878,8.0
86,1,1678835750247,54,reward,80,90,90.0,4.575,2.0,1.369,9.0
86,1,1678835801933,60,reward,80,80,80.0,2.201,3.0,1.957,10.0
87,1,1678834749459,4,reward,80,70,90.0,4.984,10.0,1.556,1.0
87,1,1678834854718,12,reward,80,80,70.0,2.502,8.0,1.044,2.0
87,1,1678834940446,18,reward,80,80,70.0,4.947,8.0,1.896,3.0
87,1,1678834998773,23,reward,80,90,80.0,3.186,9.0,0.771,4.0
87,1,1678835053701,28,reward,80,100,80.0,2.834,9.0,1.907,5.0
87,1,1678835136317,34,reward,80,100,100.0,2.886,8.0,1.257,6.0
87,1,1678835209752,40,reward,80,80,90.0,2.212,9.0,1.544,7.0
87,1,1678835286928,46,reward,80,70,90.0,3.639,7.0,2.501,8.0
87,1,1678835362222,52,reward,80,80,80.0,4.239,9.0,1.866,9.0
87,1,1678835457563,60,reward,80,90,80.0,2.513,10.0,1.118,10.0
88,1,1678836294319,5,reward,80,70,80.0,5.279,7.0,1.456,1.0
88,1,1678836419943,12,reward,80,100,60.0,3.312,7.0,2.533,2.0
88,1,1678836491706,16,reward,80,70,80.0,3.833,7.0,2.271,3.0
88,1,1678836593400,22,reward,80,80,70.0,5.028,7.0,1.678,4.0
88,1,1678836732791,29,reward,80,90,70.0,2.636,7.0,1.495,5.0
88,1,1678836872313,36,reward,80,60,60.0,2.991,7.0,1.998,6.0
88,1,1678836947121,40,reward,80,90,60.0,2.546,7.0,1.534,7.0
88,1,1678837057310,46,reward,80,100,70.0,4.384,8.0,2.024,8.0
88,1,1678837185774,53,reward,80,80,60.0,2.598,7.0,3.447,9.0
88,1,1678837322696,60,reward,80,70,70.0,5.522,7.0,1.509,10.0
89,1,1678834941120,6,reward,80,80,-30.0,4.075,7.0,2.18,1.0
89,1,1678834988108,12,reward,80,90,60.0,3.036,6.0,1.056,2.0
89,1,1678835037680,17,reward,80,100,100.0,3.982,10.0,1.544,3.0
89,1,1678835086485,23,reward,80,80,80.0,2.308,9.0,1.105,4.0
89,1,1678835133557,29,reward,80,70,80.0,2.349,8.0,1.027,5.0
89,1,1678835177088,34,reward,80,80,100.0,4.533,10.0,1.591,6.0
89,1,1678835252532,42,reward,80,70,80.0,2.044,10.0,1.333,7.0
89,1,1678835288381,47,reward,80,80,80.0,3.119,8.0,2.1,8.0
89,1,1678835353399,54,reward,80,90,80.0,2.735,9.0,1.854,9.0
89,1,1678835401586,60,reward,80,100,60.0,5.451,8.0,1.203,10.0
90,1,1678835463877,5,reward,80,100,-80.0,5.599,5.0,2.421,1.0
90,1,1678835536722,10,reward,80,70,-60.0,17.312,5.0,1.668,2.0
90,1,1678835722925,18,reward,80,80,-60.0,9.899,5.0,1.093,3.0
90,1,1678835793773,22,reward,80,80,-90.0,3.516,5.0,2.026,4.0
90,1,1678835878807,28,reward,80,80,-90.0,2.742,5.0,3.394,5.0
90,1,1678835957763,34,reward,80,90,100.0,2.743,5.0,1.337,6.0
90,1,1678836017173,40,reward,80,70,100.0,3.03,5.0,1.273,7.0
90,1,1678836086406,47,reward,80,70,90.0,3.388,5.0,1.98,8.0
90,1,1678836154306,54,reward,80,80,80.0,5.989,6.0,1.801,9.0
90,1,1678836194834,59,reward,80,80,40.0,3.969,5.0,1.558,10.0
91,1,1678836187676,4,reward,80,90,-20.0,12.151,5.0,2.604,1.0
91,1,1678836281331,12,reward,80,80,40.0,2.61,6.0,3.711,2.0
91,1,1678836323746,17,reward,80,80,0.0,3.164,5.0,2.159,3.0
91,1,1678836364343,22,reward,80,70,30.0,2.906,6.0,2.558,4.0
91,1,1678836417773,28,reward,80,80,40.0,4.147,7.0,2.337,5.0
91,1,1678836492582,35,reward,80,80,20.0,3.168,7.0,2.173,6.0
91,1,1678836548613,41,reward,80,90,60.0,3.097,6.0,2.839,7.0
91,1,1678836614081,48,reward,80,80,40.0,3.274,7.0,2.353,8.0
91,1,1678836639730,52,reward,80,70,60.0,2.923,7.0,2.439,9.0
91,1,1678836690543,58,reward,80,80,80.0,2.824,8.0,2.911,10.0
92,1,1678835774766,5,reward,80,80,90.0,4.751,7.0,2.708,1.0
92,1,1678835828750,11,reward,80,80,90.0,2.315,5.0,2.3,2.0
92,1,1678835871885,16,reward,80,90,90.0,2.139,3.0,2.413,3.0
92,1,1678835946187,24,reward,80,70,90.0,1.904,4.0,1.903,4.0
92,1,1678835976139,28,reward,80,60,70.0,4.049,4.0,1.646,5.0
92,1,1678836051291,36,reward,80,80,70.0,3.375,5.0,2.082,6.0
92,1,1678836082442,40,reward,80,100,70.0,2.307,5.0,2.011,7.0
92,1,1678836135244,46,reward,80,70,90.0,2.629,7.0,1.572,8.0
92,1,1678836224912,54,reward,80,70,70.0,3.656,4.0,1.436,9.0
92,1,1678836311266,59,reward,80,90,70.0,21.215,4.0,1.182,10.0
93,1,1678834744574,4,reward,80,70,90.0,4.788,10.0,1.444,1.0
93,1,1678834830558,12,reward,80,100,60.0,4.715,4.0,1.902,2.0
93,1,1678834860674,16,reward,80,80,40.0,2.872,2.0,2.57,3.0
93,1,1678834909825,22,reward,80,80,20.0,2.177,0.0,3.008,4.0
93,1,1678834965925,29,reward,80,70,30.0,2.218,5.0,1.251,5.0
93,1,1678835028309,36,reward,80,90,100.0,2.945,0.0,2.425,6.0
93,1,1678835068509,41,reward,80,80,60.0,2.555,6.0,1.389,7.0
93,1,1678835105442,46,reward,80,60,20.0,2.632,1.0,1.547,8.0
93,1,1678835165159,53,reward,80,80,20.0,3.065,1.0,2.593,9.0
93,1,1678835228142,60,reward,80,70,100.0,3.218,0.0,1.16,10.0
94,1,1678835570152,5,reward,80,90,80.0,5.43,5.0,2.021,1.0
94,1,1678835639442,12,reward,80,80,90.0,2.531,5.0,1.278,2.0
94,1,1678835668566,16,reward,80,80,80.0,2.563,5.0,1.391,3.0
94,1,1678835718024,22,reward,80,100,80.0,2.349,5.0,1.297,4.0
94,1,1678835792752,30,reward,80,80,80.0,3.462,2.0,1.25,5.0
94,1,1678835840558,35,reward,80,80,100.0,1.72,2.0,1.402,6.0
94,1,1678835929359,42,reward,80,90,90.0,3.199,4.0,1.463,7.0
94,1,1678835985940,46,reward,80,90,80.0,4.388,5.0,1.673,8.0
94,1,1678836102054,53,reward,80,80,90.0,3.234,5.0,2.549,9.0
94,1,1678836204728,59,reward,80,60,80.0,3.207,5.0,1.759,10.0
95,1,1678834894743,4,reward,80,60,20.0,7.172,10.0,2.334,1.0
95,1,1678834991848,12,reward,80,90,100.0,2.663,5.0,2.206,2.0
95,1,1678835035238,16,reward,80,70,100.0,3.426,8.0,1.054,3.0
95,1,1678835125401,24,reward,80,80,90.0,2.516,9.0,1.511,4.0
95,1,1678835164887,28,reward,80,80,70.0,1.987,7.0,1.783,5.0
95,1,1678835270432,36,reward,80,70,80.0,3.334,8.0,2.95,6.0
95,1,1678835311768,40,reward,80,90,80.0,2.155,9.0,1.302,7.0
95,1,1678835379319,46,reward,80,80,90.0,1.589,10.0,1.222,8.0
95,1,1678835467460,54,reward,80,100,100.0,2.521,6.0,1.839,9.0
95,1,1678835522825,59,reward,80,80,100.0,2.608,6.0,7.174,10.0
96,1,1678835104677,4,reward,80,70,40.0,3.861,6.0,4.689,1.0
96,1,1678835174028,11,reward,80,60,20.0,2.433,5.0,1.715,2.0
96,1,1678835235710,17,reward,80,80,80.0,5.453,8.0,1.815,3.0
96,1,1678835292662,23,reward,80,80,80.0,3.069,8.0,2.722,4.0
96,1,1678835360547,30,reward,80,70,80.0,2.601,8.0,1.193,5.0
96,1,1678835410533,35,reward,80,80,70.0,4.05,8.0,1.93,6.0
96,1,1678835455927,40,reward,80,60,80.0,3.213,7.0,2.162,7.0
96,1,1678835546538,47,reward,80,80,80.0,9.236,9.0,1.458,8.0
96,1,1678835614403,54,reward,80,70,90.0,4.403,7.0,3.079,9.0
96,1,1678835672554,60,reward,80,90,80.0,3.201,5.0,1.46,10.0
97,1,1678835763851,5,reward,80,80,50.0,3.465,10.0,2.153,1.0
97,1,1678835803499,10,reward,80,90,20.0,3.678,3.0,2.828,2.0
97,1,1678835867897,17,reward,80,70,20.0,2.493,3.0,2.087,3.0
97,1,1678835916794,23,reward,80,100,10.0,2.788,3.0,2.863,4.0
97,1,1678835969107,29,reward,80,90,10.0,3.705,4.0,3.07,5.0
97,1,1678836012838,34,reward,80,90,10.0,2.777,4.0,2.356,6.0
97,1,1678836091367,42,reward,80,70,10.0,2.361,4.0,2.284,7.0
97,1,1678836142049,48,reward,80,70,10.0,3.539,3.0,2.261,8.0
97,1,1678836189295,54,reward,80,60,70.0,2.63,10.0,2.761,9.0
97,1,1678836227776,59,reward,80,90,60.0,2.439,8.0,1.683,10.0
98,1,1678836226062,6,reward,80,80,40.0,3.828,5.0,1.883,1.0
98,1,1678836279346,12,reward,80,70,80.0,3.85,8.0,7.903,2.0
98,1,1678836307280,16,reward,80,90,70.0,2.828,7.0,1.845,3.0
98,1,1678836379663,24,reward,80,80,80.0,2.644,8.0,2.288,4.0
98,1,1678836431447,30,reward,80,80,90.0,3.072,7.0,1.583,5.0
98,1,1678836473414,35,reward,80,80,80.0,2.917,7.0,1.624,6.0
98,1,1678836521780,41,reward,80,80,80.0,2.31,7.0,2.007,7.0
98,1,1678836583531,48,reward,80,90,80.0,2.263,8.0,2.055,8.0
98,1,1678836629780,54,reward,80,70,80.0,2.182,8.0,1.951,9.0
98,1,1678836677664,60,reward,80,60,80.0,2.411,7.0,1.367,10.0
99,1,1678836739569,4,reward,80,90,80.0,5.249,8.0,2.191,1.0
99,1,1678836795077,10,reward,80,70,60.0,3.743,8.0,3.082,2.0
99,1,1678836863366,16,reward,80,90,60.0,5.303,6.0,2.207,3.0
99,1,1678836915508,22,reward,80,80,90.0,3.295,8.0,3.002,4.0
99,1,1678836966783,28,reward,80,80,80.0,2.877,9.0,2.671,5.0
99,1,1678837049170,35,reward,80,70,80.0,5.839,7.0,2.363,6.0
99,1,1678837104443,41,reward,80,80,100.0,3.004,10.0,2.023,7.0
99,1,1678837172533,48,reward,80,90,80.0,3.845,7.0,3.177,8.0
99,1,1678837200412,52,reward,80,70,90.0,3.67,9.0,3.255,9.0
99,1,1678837284282,60,reward,80,100,80.0,2.909,7.0,5.812,10.0
100,1,1678836622557,4,punishment,-50,-40,-50.0,3.237,10.0,1.58,1.0
100,1,1678836667285,12,punishment,-50,-70,-60.0,3.367,10.0,1.823,2.0
100,1,1678836708516,18,punishment,-50,-40,-50.0,7.104,10.0,1.421,3.0
100,1,1678836736914,24,punishment,-50,-50,-50.0,3.251,10.0,1.043,4.0
100,1,1678836757669,29,punishment,-50,-50,-50.0,1.532,10.0,1.411,5.0
100,1,1678836783547,35,punishment,-50,-50,-50.0,2.148,10.0,1.048,6.0
100,1,1678836812052,41,punishment,-50,-60,-80.0,3.981,10.0,1.712,7.0
100,1,1678836839876,48,punishment,-50,-60,-60.0,3.125,10.0,1.033,8.0
100,1,1678836861851,54,punishment,-50,-70,-50.0,1.424,10.0,0.953,9.0
100,1,1678836884234,59,punishment,-50,-50,-60.0,4.022,10.0,1.274,10.0
101,1,1678836346715,6,punishment,-50,-50,-50.0,5.247,8.0,1.882,1.0
101,1,1678836386765,11,punishment,-50,-40,-40.0,2.716,6.0,1.828,2.0
101,1,1678836451479,18,punishment,-50,-40,-40.0,5.55,5.0,1.943,3.0
101,1,1678836492578,23,punishment,-50,-50,-40.0,2.872,6.0,4.698,4.0
101,1,1678836539206,28,punishment,-50,-60,-30.0,7.581,6.0,2.922,5.0
101,1,1678836603820,35,punishment,-50,-70,-60.0,3.589,7.0,3.064,6.0
101,1,1678836660723,41,punishment,-50,-50,-60.0,2.313,7.0,2.105,7.0
101,1,1678836727152,48,punishment,-50,-50,-60.0,6.053,6.0,1.543,8.0
101,1,1678836780158,54,punishment,-50,-40,-40.0,3.994,6.0,1.551,9.0
101,1,1678836808268,58,punishment,-50,-50,-40.0,3.196,6.0,2.266,10.0
102,1,1678842981477,4,punishment,-50,-50,50.0,2.894,1.0,2.466,1.0
102,1,1678843027317,10,punishment,-50,-30,-50.0,2.172,7.0,1.142,2.0
102,1,1678843099874,18,punishment,-50,-60,-50.0,2.022,5.0,1.978,3.0
102,1,1678843136729,23,punishment,-50,-50,-50.0,2.73,6.0,2.164,4.0
102,1,1678843192636,30,punishment,-50,-70,-50.0,3.158,7.0,1.742,5.0
102,1,1678843227106,35,punishment,-50,-50,-40.0,2.049,5.0,1.166,6.0
102,1,1678843276462,41,punishment,-50,-50,-50.0,2.924,5.0,2.175,7.0
102,1,1678843312866,46,punishment,-50,-50,-40.0,2.966,7.0,2.16,8.0
102,1,1678843379175,53,punishment,-50,-50,-30.0,7.096,5.0,1.679,9.0
102,1,1678843427763,59,punishment,-50,-60,-60.0,2.073,6.0,2.146,10.0
239,2,1684378252646,3,punishment,-50,-30,20.0,5.812,2.0,2.242,1.0
239,2,1684378265045,4,punishment,-50,-50,-30.0,3.705,8.0,1.996,2.0
239,2,1684378332474,11,punishment,-50,-40,-50.0,3.765,9.0,1.698,3.0
239,2,1684378390873,17,punishment,-50,-50,-40.0,9.384,8.0,1.337,4.0
239,2,1684378456803,24,punishment,-50,-50,-60.0,3.285,8.0,4.302,5.0
239,2,1684378497984,29,punishment,-50,-60,-40.0,5.639,8.0,3.239,6.0
239,2,1684378538116,34,punishment,-50,-70,-50.0,3.522,7.0,2.506,7.0
239,2,1684378598578,41,punishment,-50,-50,-50.0,2.545,8.0,1.453,8.0
239,2,1684378636543,46,punishment,-50,-30,-30.0,2.94,9.0,1.631,9.0
239,2,1684378687106,52,punishment,-50,-50,-40.0,3.963,9.0,2.001,10.0
239,2,1684378735620,58,punishment,-50,-60,-30.0,2.161,9.0,1.551,11.0
240,2,1684378359923,1,punishment,-50,-60,-10.0,4.738,8.0,8.611,1.0
240,2,1684378438822,6,punishment,-50,-60,-60.0,5.17,7.0,3.078,2.0
240,2,1684378500491,12,punishment,-50,-50,-60.0,3.221,10.0,2.362,3.0
240,2,1684378528542,16,punishment,-50,-40,-60.0,4.58,8.0,2.482,4.0
240,2,1684378624375,24,punishment,-50,-30,-60.0,3.656,5.0,4.411,5.0
240,2,1684378693442,30,punishment,-50,-40,-20.0,3.872,5.0,13.881,6.0
240,2,1684378738843,35,punishment,-50,-50,-50.0,3.122,7.0,2.176,7.0
240,2,1684378786409,40,punishment,-50,-60,-20.0,4.788,2.0,7.775,8.0
240,2,1684378866677,46,punishment,-50,-70,-60.0,4.658,6.0,13.206,9.0
240,2,1684378936677,53,punishment,-50,-40,-90.0,3.288,6.0,3.613,10.0
240,2,1684378977227,58,punishment,-50,-40,-60.0,3.974,2.0,3.459,11.0
241,2,1684378625767,3,punishment,-50,-50,-50.0,3.262,7.0,2.511,1.0
241,2,1684378670473,6,punishment,-50,-30,-40.0,4.05,8.0,8.129,2.0
241,2,1684378727521,12,punishment,-50,-50,-30.0,6.447,8.0,2.404,3.0
241,2,1684378769096,17,punishment,-50,-60,-60.0,6.465,7.0,2.027,4.0
241,2,1684378849413,24,punishment,-50,-70,-60.0,12.406,8.0,2.197,5.0
241,2,1684378898133,30,punishment,-50,-40,-60.0,2.337,8.0,2.018,6.0
241,2,1684378949384,36,punishment,-50,-40,-60.0,2.717,8.0,1.791,7.0
241,2,1684378989327,41,punishment,-50,-50,-40.0,3.039,7.0,1.462,8.0
241,2,1684379033234,46,punishment,-50,-50,-50.0,3.976,8.0,7.894,9.0
241,2,1684379107787,54,punishment,-50,-70,-60.0,3.928,7.0,2.834,10.0
241,2,1684379135487,58,punishment,-50,-60,-60.0,2.866,8.0,2.623,11.0
242,2,1684379367006,3,punishment,-50,-30,-60.0,2.944,3.0,126.365,1.0
242,2,1684379413462,6,punishment,-50,-50,-50.0,6.644,2.0,3.57,2.0
242,2,1684379467534,11,punishment,-50,-70,-50.0,4.11,2.0,1.971,3.0
242,2,1684379524023,16,punishment,-50,-50,-30.0,17.403,3.0,2.073,4.0
242,2,1684379585077,22,punishment,-50,-60,-70.0,5.235,3.0,1.127,5.0
242,2,1684379660245,29,punishment,-50,-40,-30.0,3.77,2.0,1.758,6.0
242,2,1684379739196,35,punishment,-50,-40,-70.0,7.703,3.0,1.705,7.0
242,2,1684379786052,40,punishment,-50,-50,-40.0,6.661,3.0,0.93,8.0
242,2,1684379861404,47,punishment,-50,-40,-50.0,4.79,2.0,1.238,9.0
242,2,1684379931522,54,punishment,-50,-60,-70.0,6.237,2.0,1.147,10.0
242,2,1684379988444,60,punishment,-50,-50,-50.0,4.954,4.0,1.918,11.0
243,2,1684379245980,1,punishment,-50,-50,0.0,12.832,7.0,11.1,1.0
243,2,1684379361314,6,punishment,-50,-60,-60.0,12.648,3.0,3.439,2.0
243,2,1684379396464,10,punishment,-50,-50,-60.0,7.559,5.0,5.994,3.0
243,2,1684379487706,16,punishment,-50,-70,-60.0,10.46,5.0,2.779,4.0
243,2,1684379567089,22,punishment,-50,-50,-60.0,5.516,5.0,3.436,5.0
243,2,1684379641538,28,punishment,-50,-50,-40.0,3.829,5.0,5.837,6.0
243,2,1684379746442,36,punishment,-50,-60,-70.0,10.159,3.0,4.273,7.0
243,2,1684379817395,42,punishment,-50,-60,40.0,8.908,3.0,3.033,8.0
243,2,1684379864541,47,punishment,-50,-50,0.0,4.435,2.0,2.254,9.0
243,2,1684379931060,52,punishment,-50,-30,-60.0,24.574,5.0,4.265,10.0
243,2,1684380031749,60,punishment,-50,-50,-20.0,13.177,5.0,5.046,11.0
244,2,1684378719273,2,punishment,-50,-30,20.0,4.895,0.0,1.588,1.0
244,2,1684378747569,5,punishment,-50,-60,-40.0,2.222,1.0,1.304,2.0
244,2,1684378799423,11,punishment,-50,-50,-60.0,4.101,9.0,1.434,3.0
244,2,1684378827536,16,punishment,-50,-50,-40.0,3.634,9.0,1.242,4.0
244,2,1684378878703,22,punishment,-50,-60,-50.0,2.677,10.0,0.748,5.0
244,2,1684378949145,30,punishment,-50,-40,-10.0,1.844,2.0,0.826,6.0
244,2,1684378971536,35,punishment,-50,-50,-70.0,1.564,9.0,0.9,7.0
244,2,1684379007014,41,punishment,-50,-70,-20.0,2.045,8.0,0.916,8.0
244,2,1684379074334,47,punishment,-50,-60,-20.0,18.011,9.0,1.319,9.0
244,2,1684379129269,53,punishment,-50,-30,-20.0,1.567,8.0,0.917,10.0
244,2,1684379153760,58,punishment,-50,-40,-50.0,3.562,10.0,1.024,11.0
246,2,1684378967857,2,punishment,-50,-60,-60.0,2.274,8.0,2.147,1.0
246,2,1684378999678,5,punishment,-50,-50,-40.0,1.662,4.0,1.593,2.0
246,2,1684379058789,12,punishment,-50,-50,-60.0,1.996,7.0,1.37,3.0
246,2,1684379096791,17,punishment,-50,-70,-40.0,1.823,7.0,1.994,4.0
246,2,1684379142541,23,punishment,-50,-40,-40.0,1.938,5.0,0.982,5.0
246,2,1684379180743,28,punishment,-50,-60,-20.0,2.214,6.0,2.027,6.0
246,2,1684379225277,34,punishment,-50,-50,-40.0,2.396,6.0,1.244,7.0
246,2,1684379271459,40,punishment,-50,-60,-20.0,1.829,9.0,1.363,8.0
246,2,1684379326038,47,punishment,-50,-50,-60.0,1.776,9.0,0.914,9.0
246,2,1684379381034,54,punishment,-50,-40,-60.0,1.718,9.0,1.305,10.0
246,2,1684379407023,58,punishment,-50,-30,-70.0,2.108,10.0,1.311,11.0
247,2,1684378458108,2,punishment,-50,-40,-40.0,2.101,5.0,2.234,1.0
247,2,1684378483994,5,punishment,-50,-30,-50.0,3.896,8.0,2.366,2.0
247,2,1684378516437,11,punishment,-50,-70,-60.0,2.431,6.0,1.732,3.0
247,2,1684378540825,16,punishment,-50,-50,-60.0,3.608,8.0,1.509,4.0
247,2,1684378581378,23,punishment,-50,-50,-70.0,2.601,6.0,1.348,5.0
247,2,1684378609573,29,punishment,-50,-40,-50.0,1.464,6.0,1.164,6.0
247,2,1684378646365,36,punishment,-50,-50,-50.0,1.731,10.0,1.037,7.0
247,2,1684378661358,40,punishment,-50,-30,-60.0,1.779,9.0,2.022,8.0
247,2,1684378691873,46,punishment,-50,-70,-60.0,1.839,8.0,1.662,9.0
247,2,1684378720158,52,punishment,-50,-60,-60.0,1.67,7.0,1.902,10.0
247,2,1684378757165,59,punishment,-50,-60,-60.0,1.542,5.0,1.545,11.0
248,2,1684378892793,3,punishment,-50,-40,-10.0,4.382,6.0,1.807,1.0
248,2,1684378964884,6,punishment,-50,-40,-60.0,47.934,6.0,1.892,2.0
248,2,1684378987308,11,punishment,-50,-30,-40.0,1.477,7.0,1.109,3.0
248,2,1684379015260,16,punishment,-50,-50,-30.0,6.054,1.0,1.608,4.0
248,2,1684379072851,24,punishment,-50,-50,-60.0,1.406,5.0,1.895,5.0
248,2,1684379100053,29,punishment,-50,-50,-70.0,4.886,5.0,1.286,6.0
248,2,1684379142172,36,punishment,-50,-40,-60.0,2.677,7.0,1.095,7.0
248,2,1684379178457,42,punishment,-50,-50,-40.0,3.866,5.0,1.827,8.0
248,2,1684379211325,47,punishment,-50,-50,-70.0,5.126,4.0,1.573,9.0
248,2,1684379229014,52,punishment,-50,-70,-50.0,1.893,7.0,1.864,10.0
248,2,1684379276515,59,punishment,-50,-40,-50.0,4.351,6.0,1.923,11.0
249,2,1684378756670,1,punishment,-50,-50,60.0,12.059,6.0,3.212,1.0
249,2,1684378796995,4,punishment,-50,-70,-80.0,2.791,8.0,2.206,2.0
249,2,1684378857628,10,punishment,-50,-40,-20.0,3.626,4.0,2.414,3.0
249,2,1684378918560,17,punishment,-50,-40,-20.0,2.614,3.0,1.95,4.0
249,2,1684378953486,22,punishment,-50,-50,-30.0,2.418,2.0,2.022,5.0
249,2,1684379022738,30,punishment,-50,-50,-30.0,1.779,2.0,2.358,6.0
249,2,1684379074101,36,punishment,-50,-40,-30.0,2.158,2.0,1.526,7.0
249,2,1684379099241,40,punishment,-50,-30,-30.0,1.91,2.0,1.711,8.0
249,2,1684379169060,48,punishment,-50,-50,-40.0,2.659,1.0,1.92,9.0
249,2,1684379207520,53,punishment,-50,-50,-50.0,1.754,2.0,1.726,10.0
249,2,1684379244180,58,punishment,-50,-60,-40.0,2.785,2.0,1.566,11.0
250,2,1684379750357,2,punishment,-50,-70,-30.0,3.433,4.0,3.395,1.0
250,2,1684379779537,4,punishment,-50,-30,-20.0,5.558,4.0,2.468,2.0
250,2,1684379879585,10,punishment,-50,-50,-90.0,3.196,6.0,3.434,3.0
250,2,1684379944286,17,punishment,-50,-50,-60.0,3.48,2.0,1.39,4.0
250,2,1684380438966,24,punishment,-50,-40,-40.0,3.371,3.0,2.15,5.0
250,2,1684380465464,28,punishment,-50,-50,-30.0,2.696,4.0,2.198,6.0
250,2,1684380553613,34,punishment,-50,-50,-40.0,3.296,3.0,1.447,7.0
250,2,1684380628511,41,punishment,-50,-50,-20.0,2.17,4.0,4.012,8.0
250,2,1684380693911,48,punishment,-50,-40,-30.0,3.66,3.0,2.34,9.0
250,2,1684380743429,54,punishment,-50,-50,-30.0,2.825,3.0,1.487,10.0
250,2,1684380804759,59,punishment,-50,-50,-80.0,2.358,3.0,1.215,11.0
251,2,1684379198577,2,punishment,-50,-50,-20.0,2.92,0.0,1.348,1.0
251,2,1684379223566,4,punishment,-50,-70,-50.0,1.826,3.0,2.488,2.0
251,2,1684379275678,10,punishment,-50,-60,-50.0,3.356,4.0,2.348,3.0
251,2,1684379348181,18,punishment,-50,-50,-50.0,2.339,8.0,3.356,4.0
251,2,1684379387447,23,punishment,-50,-30,-50.0,2.966,8.0,5.667,5.0
251,2,1684379438009,29,punishment,-50,-40,-50.0,3.005,8.0,2.767,6.0
251,2,1684379497834,36,punishment,-50,-50,-50.0,2.538,7.0,1.141,7.0
251,2,1684379551078,42,punishment,-50,-70,-60.0,1.872,7.0,6.11,8.0
251,2,1684379575918,46,punishment,-50,-50,-40.0,2.164,6.0,1.023,9.0
251,2,1684379623264,52,punishment,-50,-50,-50.0,3.277,7.0,1.278,10.0
251,2,1684379681473,59,punishment,-50,-50,-50.0,2.439,8.0,1.209,11.0
253,2,1684378463090,1,punishment,-50,-40,-40.0,2.214,4.0,1.3,1.0
253,2,1684378491268,4,punishment,-50,-60,-40.0,1.588,10.0,1.27,2.0
253,2,1684378533880,12,punishment,-50,-50,-50.0,2.193,2.0,1.305,3.0
253,2,1684378561601,18,punishment,-50,-50,-40.0,1.526,7.0,2.128,4.0
